opening_eco,opening_name,avg_rating_delta,w_win_rate,b_win_rate,n_games_played,avg_white_rating,avg_black_rating
B30,Sicilian Defense: Old Sicilian,62.85820895522388,38.059701492537314,61.940298507462686,134,1654.365671641791,1688.7761194029852
B31,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack |  Fianchetto Variation,41.4,80.0,20.0,10,1744.4,1730.4
B32,Sicilian Defense: Flohr Variation,426.0,0.0,100.0,2,1676.0,2102.0
B32,Sicilian Defense: Franco-Sicilian Variation,40.9375,75.0,25.0,16,1562.875,1562.1875
B32,Sicilian Defense: Godiva Variation,3.25,50.0,50.0,4,1694.75,1753.0
B32,Sicilian Defense: Kalashnikov Variation,61.8,70.0,30.0,10,1960.0,1941.0
B32,Sicilian Defense: Loewenthal Variation,139.55172413793105,48.275862068965516,51.724137931034484,29,1634.0689655172414,1665.6896551724137
B32,Sicilian Defense: Open,179.9090909090909,81.81818181818181,18.181818181818183,11,1556.8181818181818,1383.6363636363637
B32,Sicilian Defense: Open #2,37.0,100.0,0.0,1,1554.0,1517.0
B32,Sicilian Defense: Open #3,14.533333333333333,50.0,50.0,30,1674.1666666666667,1685.9
B33,Sicilian Defense: Lasker-Pelikan Variation,187.0,60.0,40.0,5,1901.8,1792.0
B33,Sicilian Defense: Lasker-Pelikan Variation |  Bird Variation,-3.0,100.0,0.0,1,2065.0,2068.0
B33,Sicilian Defense: Lasker-Pelikan Variation |  Exchange Variation,327.5,0.0,100.0,4,1678.25,2005.75
B33,Sicilian Defense: Lasker-Pelikan Variation |  Retreat Variation,74.4,80.0,20.0,5,1698.2,1643.8
B33,Sicilian Defense: Lasker-Pelikan Variation |  Schlechter Variation,50.875,62.5,37.5,8,1816.875,1793.5
B33,Sicilian Defense: Lasker-Pelikan Variation |  Sveshnikov Variation |  Chelyabinsk Variation,-26.0,50.0,50.0,2,2117.0,2126.0
B33,Sicilian Defense: Open,118.6,80.0,20.0,10,1823.8,1723.8
B34,Sicilian Defense: Accelerated Dragon,57.8,20.0,80.0,5,1626.0,1635.8
B34,Sicilian Defense: Accelerated Dragon |  Exchange Variation,210.4,40.0,60.0,5,1839.0,1649.4
B34,Sicilian Defense: Accelerated Dragon |  Modern Variation,128.21428571428572,71.42857142857143,28.571428571428573,14,1835.0714285714287,1826.7142857142858
B35,Sicilian Defense: Accelerated Dragon |  Modern Bc4 Variation,201.5,0.0,100.0,6,1923.0,2124.5
B35,Sicilian Defense: Dragon Variation |  Modern Bc4 Variation,146.0,33.333333333333336,66.66666666666667,3,1841.3333333333333,1899.3333333333333
B36,Sicilian Defense: Accelerated Dragon,79.9090909090909,27.272727272727273,72.72727272727273,11,1728.8181818181818,1746.3636363636363
B38,Sicilian Defense: Accelerated Dragon |  Maroczy Bind,34.833333333333336,50.0,50.0,6,1932.1666666666667,1898.6666666666667
B39,Sicilian Defense: Accelerated Dragon |  Maroczy Bind |  Breyer Variation,-30.0,0.0,100.0,1,1919.0,1889.0
B40,Sicilian Defense: Delayed Alapin Variation,-30.285714285714285,42.857142857142854,57.142857142857146,14,1718.7142857142858,1814.4285714285713
B40,Sicilian Defense: Drazic Variation,57.8,80.0,20.0,5,1530.8,1493.8
B40,Sicilian Defense: French Variation,127.85416666666667,39.583333333333336,60.416666666666664,48,1654.375,1750.1041666666667
B40,Sicilian Defense: French Variation |  Normal,24.0,0.0,100.0,4,1693.5,1717.5
B40,Sicilian Defense: French Variation |  Open,25.25,50.0,50.0,4,1580.75,1571.5
B40,Sicilian Defense: French Variation |  Westerinen Attack,222.0,100.0,0.0,2,2096.5,1874.5
B40,Sicilian Defense: Kramnik Variation,135.2,20.0,80.0,5,1651.0,1789.8
B40,Sicilian Defense: Kveinis Variation,5.0,0.0,100.0,1,2023.0,2028.0
B40,Sicilian Defense: Marshall Counterattack,-0.6666666666666666,66.66666666666667,33.333333333333336,3,1548.0,1613.3333333333333
B40,Sicilian Defense: Paulsen-Basman Defense,-126.33333333333333,0.0,100.0,3,1757.0,1630.6666666666667
B40,Sicilian Defense: Pin Variation,-17.833333333333332,66.66666666666667,33.333333333333336,6,2012.8333333333333,1987.3333333333333
B40,Sicilian Defense: Pin Variation |  Koch Variation,70.0,100.0,0.0,1,2094.0,2024.0
B40,Sicilian Defense: Smith-Morra Gambit Deferred,54.0,0.0,100.0,1,1969.0,2023.0
B40,Sicilian Defense: Wing Gambit Deferred,122.0,0.0,100.0,1,2073.0,2195.0
B41,Sicilian Defense: Kan Variation,141.28571428571428,28.571428571428573,71.42857142857143,7,1799.7142857142858,1949.5714285714287
B41,Sicilian Defense: Kan Variation |  Maroczy Bind |  Reti Variation,-145.0,100.0,0.0,1,1523.0,1668.0
B42,Sicilian Defense: Kan Variation |  Modern Variation,2.857142857142857,57.142857142857146,42.857142857142854,7,1833.0,1837.857142857143
B42,Sicilian Defense: Kan Variation |  Polugaevsky Variation,77.0,100.0,0.0,1,2155.0,2078.0
B43,Sicilian Defense: Kan Variation |  Knight Variation,167.06666666666666,40.0,60.0,15,1798.2666666666667,1866.5333333333333
B43,Sicilian Defense: Kan Variation |  Wing Attack,121.625,12.5,87.5,8,1942.0,2027.875
B44,Sicilian Defense: Paulsen Variation,49.6,20.0,80.0,10,1680.2,1722.2
B44,Sicilian Defense: Paulsen Variation |  Szen Variation,-49.0,100.0,0.0,3,1785.6666666666667,1834.6666666666667
B45,Sicilian Defense: Four Knights Variation,19.2,100.0,0.0,5,2080.4,2061.2
B45,Sicilian Defense: Four Knights Variation |  Exchange Variation,-285.0,0.0,100.0,1,1813.0,1528.0
B45,Sicilian Defense: Paulsen Variation |  Normal Variation,144.85714285714286,85.71428571428571,14.285714285714286,7,1737.7142857142858,1748.0
B46,Sicilian Defense: Paulsen Variation,83.53846153846153,23.076923076923077,76.92307692307692,13,1630.6153846153845,1765.3846153846155
B47,Sicilian Defense: Paulsen Variation |  Bastrikov Variation,-144.0,100.0,0.0,2,1852.0,1996.0
B48,Sicilian Defense: Paulsen Variation |  Bastrikov Variation,78.5,50.0,50.0,2,2042.5,1988.0
B48,Sicilian Defense: Paulsen Variation |  Bastrikov Variation |  English Attack,40.0,0.0,100.0,1,1844.0,1884.0
B50,Sicilian Defense,73.79850746268657,51.492537313432834,48.507462686567166,134,1661.7164179104477,1690.455223880597
B50,Sicilian Defense: Delayed Alapin,15.40625,43.75,56.25,32,1846.65625,1814.9375
B50,Sicilian Defense: Modern Variations |  Anti-Qxd4 Move Order,177.25,50.0,50.0,4,1572.5,1709.75
B50,Sicilian Defense: Wing Gambit |  Deferred Variation,-174.5,50.0,50.0,2,2048.0,1936.5
B51,Sicilian Defense: Canal-Sokolsky Attack,17.083333333333332,58.333333333333336,41.666666666666664,12,1647.25,1685.5
B52,Sicilian Defense: Canal Attack |  Main Line,29.72,40.0,60.0,25,1617.24,1645.12
B53,Sicilian Defense: Chekhover Variation,25.066666666666666,66.66666666666667,33.333333333333336,15,1765.0,1728.8666666666666
B53,Sicilian Defense: Modern Variations |  Tartakower,-10.5,100.0,0.0,2,1976.0,1986.5
B54,Sicilian Defense,125.16666666666667,50.0,50.0,12,1515.9166666666667,1409.0833333333333
B54,Sicilian Defense #2,10.625,60.0,40.0,40,1640.45,1672.975
B54,Sicilian Defense: Prins Variation,-3.0,66.66666666666667,33.333333333333336,3,1594.6666666666667,1632.3333333333333
B56,Sicilian Defense: Classical Variation,52.5,41.666666666666664,58.333333333333336,12,1647.25,1771.5833333333333
B56,Sicilian Defense: Kupreichik Variation,-229.0,100.0,0.0,1,1567.0,1796.0
B56,Sicilian Defense: Modern Variations,-15.0,66.66666666666667,33.333333333333336,3,1554.0,1561.0
B56,Sicilian Defense: Spielmann Variation,20.0,0.0,100.0,1,2104.0,2124.0
B56,Sicilian Defense: Venice Attack,365.5,50.0,50.0,2,1950.0,1633.5
B57,Sicilian Defense: Classical Variation |  Anti-Sozin Variation,126.0,50.0,50.0,2,1910.0,2085.0
B57,Sicilian Defense: Magnus Smith Trap,81.0,100.0,0.0,2,1970.0,1889.0
B57,Sicilian Defense: Modern Variations |  Main Line,60.28,28.0,72.0,25,1589.72,1689.04
B57,Sicilian Defense: Sozin |  not Scheveningen,10.0,100.0,0.0,1,1692.0,1682.0
B58,Sicilian Defense: Classical Variation,307.0,100.0,0.0,1,2320.0,2013.0
B60,Sicilian Defense: Richter-Rauzer Variation,191.0,100.0,0.0,1,1780.0,1589.0
B62,Sicilian Defense: Richter-Rauzer Variation |  Vitolins Variation,-106.0,0.0,100.0,1,2083.0,1977.0
B70,Sicilian Defense: Dragon Variation,7.545454545454546,54.54545454545455,45.45454545454545,11,1660.5454545454545,1648.4545454545455
B70,Sicilian Defense: Dragon Variation |  Fianchetto Variation,-143.0,0.0,100.0,1,2109.0,1966.0
B71,Sicilian Defense: Dragon Variation |  Levenfish Variation,106.0,100.0,0.0,1,1921.0,1815.0
B71,Sicilian Defense: Dragon Variation |  Levenfish Variation |  Main Line,-167.0,0.0,100.0,1,2346.0,2179.0
B72,Sicilian Defense: Dragon Variation |  Classical Variation #2,-30.4,40.0,60.0,5,1985.2,1974.8
B72,Sicilian Defense: Dragon |  6.Be3,27.0,62.5,37.5,8,1745.125,1730.875
B72,Sicilian Defense: Dragon |  Classical Attack,132.0,66.66666666666667,33.333333333333336,3,1840.3333333333333,1825.0
B73,Sicilian Defense: Dragon Variation |  Classical Variation,0.0,0.0,100.0,1,1969.0,1969.0
B73,Sicilian Defense: Dragon Variation |  Classical Variation #2,-84.0,100.0,0.0,1,1886.0,1970.0
B74,Sicilian Defense: Dragon Variation |  Classical Variation |  Normal Line,-113.0,100.0,0.0,1,2121.0,2234.0
B75,Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Early Deviations,-7.0,100.0,0.0,1,1655.0,1662.0
B76,Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Belezky Line,256.0,0.0,100.0,1,1716.0,1972.0
B76,Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Modern Line,-35.0,50.0,50.0,2,2122.5,2159.5
B76,Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Panov Variation,24.0,100.0,0.0,1,2279.0,2255.0
B77,Sicilian Defense: Dragon Variation |  Yugoslav Attack,22.0,100.0,0.0,1,2065.0,2043.0
B77,Sicilian Defense: Dragon Variation |  Yugoslav Attack #2,164.0,50.0,50.0,2,1910.0,1658.0
B77,Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,24.333333333333332,33.333333333333336,66.66666666666667,3,1800.6666666666667,1809.0
B77,Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Sosonko Variation,-70.0,100.0,0.0,1,2029.0,2099.0
B78,Sicilian Defense: Dragon Variation |  Yugoslav Attack,0.0,100.0,0.0,1,1895.0,1895.0
B80,Sicilian Defense: Scheveningen Variation,35.42857142857143,57.142857142857146,42.857142857142854,7,1676.0,1732.5714285714287
B80,Sicilian Defense: Scheveningen Variation |  English Attack,102.0,100.0,0.0,1,1655.0,1553.0
B80,Sicilian Defense: Scheveningen Variation |  English Attack #2,-47.666666666666664,0.0,100.0,3,1819.3333333333333,1771.6666666666667
B80,Sicilian Defense: Scheveningen Variation |  Vitolins Variation,-238.0,100.0,0.0,1,1428.0,1666.0
B81,Sicilian Defense: Scheveningen Variation |  Delayed Keres Attack,-60.0,100.0,0.0,1,1855.0,1915.0
B81,Sicilian Defense: Scheveningen Variation |  Keres Attack,407.0,100.0,0.0,1,1816.0,1409.0
B82,Sicilian Defense: Scheveningen Variation |  Matanovic Attack,292.0,50.0,50.0,2,1620.5,1905.5
B83,Sicilian Defense: Scheveningen Variation |  Modern Variation,152.0,100.0,0.0,1,2229.0,2077.0
B84,Sicilian Defense: Najdorf Variation |  Scheveningen Variation,192.0,100.0,0.0,1,2175.0,1983.0
B84,Sicilian Defense: Scheveningen Variation |  Classical Variation,123.28571428571429,42.857142857142854,57.142857142857146,7,1716.7142857142858,1724.857142857143
B84,Sicilian Defense: Scheveningen Variation |  Classical Variation #2,-70.0,50.0,50.0,2,1790.5,1833.5
B86,Sicilian Defense: Sozin Attack,77.6,40.0,60.0,5,1801.0,1881.8
B87,Sicilian Defense: Sozin Attack |  Flank Variation,95.0,100.0,0.0,2,2104.0,2009.0
B88,Sicilian Defense: Sozin Attack |  Leonhardt Variation,-3.5,0.0,100.0,4,1687.25,1683.75
B90,Sicilian Defense: Najdorf Variation,105.38461538461539,50.0,50.0,26,1756.2307692307693,1815.5384615384614
B90,Sicilian Defense: Najdorf Variation |  Adams Attack,45.8,100.0,0.0,5,1864.4,1818.6
B90,Sicilian Defense: Najdorf Variation |  English Attack,127.47058823529412,58.8235294117647,41.1764705882353,17,1723.4705882352941,1732.5882352941176
B90,Sicilian Defense: Najdorf |  Lipnitsky Attack,97.65384615384616,42.30769230769231,57.69230769230769,26,1720.423076923077,1798.6923076923076
B91,Sicilian Defense: Najdorf Variation |  Zagreb (Fianchetto) Variation,290.0,50.0,50.0,2,2141.0,1930.0
B92,Sicilian Defense: Najdorf Variation |  Opocensky Variation,33.57142857142857,57.142857142857146,42.857142857142854,7,1803.7142857142858,1781.2857142857142
B92,Sicilian Defense: Najdorf Variation |  Opocensky Variation |  Modern Line,100.5,100.0,0.0,2,2143.5,2043.0
B92,Sicilian Defense: Najdorf Variation |  Opocensky Variation |  Traditional Line,-8.0,100.0,0.0,1,2011.0,2019.0
B93,Sicilian Defense: Najdorf Variation |  Amsterdam Variation,99.66666666666667,50.0,50.0,6,1752.1666666666667,1680.5
B94,Sicilian Defense: Najdorf Variation,91.4,60.0,40.0,15,1821.8,1800.4
B95,Sicilian Defense: Najdorf Variation,52.2,40.0,60.0,5,1872.6,1797.2
B96,Sicilian Defense: Najdorf Variation,161.66666666666666,33.333333333333336,66.66666666666667,3,1702.3333333333333,1810.6666666666667
B96,Sicilian Defense: Najdorf Variation |  Polugaevsky Variation,-75.0,100.0,0.0,1,1787.0,1862.0
B98,Sicilian Defense: Najdorf Variation,85.0,100.0,0.0,2,2047.0,1962.0
C00,French Defense,232.85714285714286,28.571428571428573,71.42857142857143,7,1321.4285714285713,1443.142857142857
C00,French Defense #2,88.69662921348315,48.31460674157304,51.68539325842696,89,1482.0898876404494,1476.9213483146068
C00,French Defense: Alapin Gambit,-129.0,100.0,0.0,1,1990.0,2119.0
C00,French Defense: Banzai-Leong Gambit,228.0,0.0,100.0,1,1193.0,1421.0
C00,French Defense: Bird Invitation,51.666666666666664,66.66666666666667,33.333333333333336,3,1513.6666666666667,1399.3333333333333
C00,French Defense: Chigorin Variation,98.75,75.0,25.0,8,1923.875,1783.375
C00,French Defense: Franco-Hiva Gambit II,-45.0,0.0,100.0,1,1619.0,1574.0
C00,French Defense: Horwitz Attack,12.666666666666666,33.333333333333336,66.66666666666667,3,1757.0,1719.6666666666667
C00,French Defense: King's Indian Attack,106.81481481481481,33.333333333333336,66.66666666666667,27,1516.962962962963,1570.2962962962963
C00,French Defense: Knight Variation,62.657407407407405,53.7037037037037,46.2962962962963,216,1568.412037037037,1567.9027777777778
C00,French Defense: La Bourdonnais Variation,25.72222222222222,47.22222222222222,52.77777777777778,36,1649.138888888889,1633.0833333333333
C00,French Defense: La Bourdonnais Variation |  Reuter Gambit,-24.0,0.0,100.0,1,1534.0,1510.0
C00,French Defense: Normal Variation,93.19047619047619,62.857142857142854,37.142857142857146,105,1539.8190476190475,1440.7428571428572
C00,French Defense: Pelikan Variation,-64.5,50.0,50.0,2,1283.0,1286.5
C00,French Defense: Queen's Knight,41.45454545454545,42.42424242424242,57.57575757575758,33,1449.5151515151515,1493.3333333333333
C00,French Defense: Reti-Spielmann Attack,63.22222222222222,55.55555555555556,44.44444444444444,9,1848.4444444444443,1860.111111111111
C00,French Defense: Schlechter Variation,52.3,40.0,60.0,10,1680.8,1711.1
C00,French Defense: Steiner Variation,165.85714285714286,71.42857142857143,28.571428571428573,7,1750.142857142857,1663.142857142857
C00,French Defense: Steinitz Attack,95.1304347826087,41.30434782608695,58.69565217391305,46,1526.4347826086957,1538.7826086956522
C00,French Defense: Two Knights Variation,37.391304347826086,43.47826086956522,56.52173913043478,23,1543.2173913043478,1606.8695652173913
C00,French Defense: Wing Gambit,34.666666666666664,66.66666666666667,33.333333333333336,3,1641.6666666666667,1771.0
C00,Queen's Pawn Game: Franco-Sicilian Defense,184.26666666666668,66.66666666666667,33.333333333333336,15,1668.4,1534.9333333333334
C00,Rat Defense: Small Center Defense,190.41463414634146,68.29268292682927,31.70731707317073,41,1708.9756097560976,1596.3658536585365
C00,St. George Defense,152.77777777777777,44.44444444444444,55.55555555555556,9,1672.111111111111,1642.6666666666667
C01,French Defense: Baeuerle Gambit,-120.0,0.0,100.0,1,1307.0,1187.0
C01,French Defense: Carlson Gambit,339.5,50.0,50.0,2,1671.5,1870.0
C01,French Defense: Exchange Variation,87.93103448275862,60.91954022988506,39.08045977011494,87,1748.2413793103449,1715.4597701149426
C01,French Defense: Exchange Variation |  Monte Carlo Variation,-27.333333333333332,66.66666666666667,33.333333333333336,6,1956.1666666666667,1971.8333333333333
C01,French Defense: Exchange Variation |  Svenonius Variation,-4.5,33.333333333333336,66.66666666666667,6,1692.1666666666667,1697.6666666666667
C01,French Defense: Franco-Hiva Gambit I,-36.5,50.0,50.0,2,1404.5,1363.0
C01,French Defense: Franco-Hiva Gambit I Accepted,-144.0,0.0,100.0,1,1589.0,1445.0
C01,French Defense: Mediterranean Defense,79.86666666666666,53.333333333333336,46.666666666666664,15,1525.4,1483.2666666666667
C01,French Defense: Perseus Gambit,-12.5,100.0,0.0,2,1487.5,1500.0
C01,French Defense: Winawer Variation |  Delayed Exchange Variation,15.857142857142858,57.142857142857146,42.857142857142854,7,1782.142857142857,1745.142857142857
C02,French Defense: Advance Variation,84.08,40.0,60.0,25,1719.52,1809.52
C02,French Defense: Advance Variation #2,59.416666666666664,54.166666666666664,45.833333333333336,24,1558.25,1563.1666666666667
C02,French Defense: Advance Variation #3,138.11111111111111,66.66666666666667,33.333333333333336,36,1448.0,1373.611111111111
C02,French Defense: Advance Variation #4,145.94117647058823,52.94117647058823,47.05882352941177,17,1528.9411764705883,1677.7058823529412
C02,French Defense: Advance Variation |  Euwe Variation,164.3684210526316,47.36842105263158,52.63157894736842,19,1758.0526315789473,1786.842105263158
C02,French Defense: Advance Variation |  Lputian Variation,-193.0,0.0,100.0,1,2222.0,2029.0
C02,French Defense: Advance Variation |  Main Line,34.875,87.5,12.5,8,1852.0,1847.625
C02,French Defense: Advance Variation |  Milner-Barry Gambit,-8.555555555555555,55.55555555555556,44.44444444444444,9,1789.0,1714.6666666666667
C02,French Defense: Advance Variation |  Nimzowitsch Attack,356.0,100.0,0.0,1,2199.0,1843.0
C02,French Defense: Advance Variation |  Nimzowitsch Gambit,129.0,0.0,100.0,1,1962.0,2091.0
C02,French Defense: Advance Variation |  Nimzowitsch System,29.333333333333332,33.333333333333336,66.66666666666667,30,1532.5,1587.8333333333333
C02,French Defense: Advance Variation |  Paulsen Attack,38.595238095238095,54.76190476190476,45.23809523809524,42,1728.7619047619048,1745.2142857142858
C02,French Defense: Advance Variation |  Wade Variation,-40.333333333333336,66.66666666666667,33.333333333333336,3,1770.3333333333333,1888.0
C02,French Defense: Advance |  Steinitz Variation,47.333333333333336,16.666666666666668,83.33333333333333,6,1573.3333333333333,1569.3333333333333
C03,French Defense: Tarrasch Variation,13.0,66.66666666666667,33.333333333333336,9,1857.2222222222222,1769.7777777777778
C03,French Defense: Tarrasch Variation |  Morozevich Variation,162.5,100.0,0.0,2,1904.5,1742.0
C04,French Defense: Tarrasch Variation |  Guimard Defense |  Main Line,346.5,0.0,100.0,2,2009.0,2355.5
C05,French Defense: Tarrasch Variation |  Closed Variation,96.16666666666667,16.666666666666668,83.33333333333333,6,1939.5,1964.3333333333333
C05,French Defense: Tarrasch Variation |  Closed Variation #2,-82.0,0.0,100.0,3,2083.0,2001.0
C05,French Defense: Tarrasch Variation |  Pawn Center Variation,107.5,50.0,50.0,2,2021.5,1922.0
C06,French Defense: Tarrasch Variation |  Closed Variation |  Main Line,162.66666666666666,100.0,0.0,3,2210.6666666666665,2048.0
C07,French Defense: Tarrasch Variation |  Chistyakov Defense,-0.5,0.0,100.0,2,1922.5,1922.0
C07,French Defense: Tarrasch Variation |  Chistyakov Defense |  Modern Line,-83.0,0.0,100.0,1,1549.0,1466.0
C07,French Defense: Tarrasch Variation |  Open System,61.75,25.0,75.0,4,1771.5,1786.25
C07,French Defense: Tarrasch Variation |  Open System |  Euwe-Keres Line,122.0,100.0,0.0,1,1695.0,1573.0
C07,French Defense: Tarrasch Variation |  Open System |  Suechting Line,56.75,50.0,50.0,4,1764.0,1693.25
C08,French Defense: Tarrasch |  Open |  4.exd5 exd5,69.5,50.0,50.0,2,1848.0,1857.5
C10,French Defense: Classical Variation |  Svenonius Variation,70.0,0.0,100.0,1,943.0,1013.0
C10,French Defense: Marshall Variation,101.2,33.333333333333336,66.66666666666667,15,1573.9333333333334,1637.4
C10,French Defense: Paulsen Variation,193.07142857142858,78.57142857142857,21.428571428571427,14,1701.7142857142858,1571.0714285714287
C10,French Defense: Rubinstein Variation,204.66666666666666,83.33333333333333,16.666666666666668,6,1846.3333333333333,1683.3333333333333
C10,French Defense: Rubinstein Variation |  Blackburne Defense,55.0,80.0,20.0,5,1797.2,1697.0
C10,French Defense: Rubinstein Variation |  Fort Knox Variation,5.0,100.0,0.0,1,1743.0,1738.0
C11,French Defense: Burn Variation,6.0,100.0,0.0,1,1936.0,1930.0
C11,French Defense: Classical Variation,25.75,50.0,50.0,4,1367.5,1411.25
C11,French Defense: Classical Variation |  Delayed Exchange Variation,221.0,0.0,100.0,2,1526.0,1747.0
C11,French Defense: Classical Variation |  Steinitz Variation,62.1,20.0,80.0,10,1621.6,1731.5
C11,French Defense: Classical Variation |  Swiss Variation,23.666666666666668,66.66666666666667,33.333333333333336,3,2063.3333333333335,2029.0
C11,French Defense: Steinitz Variation #2,-46.0,60.0,40.0,5,1931.6,1841.2
C11,French Defense: Steinitz Variation |  Boleslavsky Variation,95.0,71.42857142857143,28.571428571428573,7,2050.1428571428573,2080.5714285714284
C12,French Defense: MacCutcheon Variation |  Chigorin Variation,86.5,0.0,100.0,2,1837.0,1923.5
C12,French Defense: MacCutcheon Variation |  Exchange Variation,-767.0,0.0,100.0,1,2267.0,1500.0
C13,French Defense: Alekhine-Chatard Attack |  Breyer Variation,211.0,0.0,100.0,1,1948.0,2159.0
C13,French Defense: Classical Variation |  Normal Variation,67.0,66.66666666666667,33.333333333333336,3,1594.0,1326.3333333333333
C14,French Defense: Classical Variation,-27.0,0.0,100.0,1,1739.0,1712.0
C14,French Defense: Classical Variation |  Alapin Variation,51.5,100.0,0.0,2,2074.5,2023.0
C14,French Defense: Classical Variation |  Pollock Variation,-44.0,100.0,0.0,1,1799.0,1843.0
C14,French Defense: Classical Variation |  Steinitz Variation,57.333333333333336,33.333333333333336,66.66666666666667,3,1686.3333333333333,1731.0
C15,French Defense: Winawer Variation,-1.5,50.0,50.0,6,1738.8333333333333,1802.6666666666667
C15,French Defense: Winawer Variation |  Alekhine-Maroczy Gambit,105.0,100.0,0.0,1,1955.0,1850.0
C15,French Defense: Winawer Variation |  Fingerslip Variation,-6.25,50.0,50.0,4,1667.75,1656.5
C15,French Defense: Winawer Variation |  Winckelmann-Riemer Gambit,-82.8,60.0,40.0,5,1364.4,1307.2
C16,French Defense: Winawer Variation |  Advance Variation,75.4,40.0,60.0,5,1779.4,1904.8
C17,French Defense: Winawer Variation |  Advance Variation,119.5,100.0,0.0,2,2083.0,1963.5
C17,French Defense: Winawer Variation |  Advance Variation #3,122.0,50.0,50.0,4,1830.5,1841.5
C17,French Defense: Winawer Variation |  Advance Variation |  Moscow Variation,-83.0,0.0,100.0,1,1908.0,1825.0
C17,French Defense: Winawer Variation |  Bogoljubov Variation,300.0,0.0,100.0,1,1936.0,2236.0
C18,French Defense: Winawer Variation |  Advance Variation,249.0,100.0,0.0,1,2006.0,1757.0
C18,French Defense: Winawer Variation |  Advance Variation #2,22.75,50.0,50.0,4,1795.75,1769.0
C18,French Defense: Winawer Variation |  Maroczy-Wallis Variation,62.0,100.0,0.0,3,2020.0,1958.0
C18,French Defense: Winawer Variation |  Poisoned Pawn Variation,123.5,0.0,100.0,2,2047.0,2170.5
C18,French Defense: Winawer Variation |  Retreat Variation,240.0,100.0,0.0,1,1928.0,1688.0
C20,Bishop's Opening: Boi Variation,122.67647058823529,70.58823529411765,29.41176470588235,34,1554.235294117647,1503.3823529411766
C20,English Opening: The Whale,32.76470588235294,44.11764705882353,55.88235294117647,34,1437.2941176470588,1458.8235294117646
C20,King's Pawn Game,51.77272727272727,29.545454545454547,70.45454545454545,44,1366.4772727272727,1382.7954545454545
C20,King's Pawn Game: Alapin Opening,196.66666666666666,33.333333333333336,66.66666666666667,3,1171.3333333333333,1318.6666666666667
C20,King's Pawn Game: Bavarian Gambit,287.0,100.0,0.0,1,1487.0,1200.0
C20,King's Pawn Game: Clam Variation |  King's Gambit Reversed,153.0,0.0,100.0,1,1218.0,1371.0
C20,King's Pawn Game: King's Head Opening,-28.428571428571427,42.857142857142854,57.142857142857146,7,1329.5714285714287,1328.2857142857142
C20,King's Pawn Game: King's Head Opening #2,93.27777777777777,38.888888888888886,61.111111111111114,18,1338.888888888889,1357.8333333333333
C20,King's Pawn Game: Leonardis Variation,57.177570093457945,50.467289719626166,49.532710280373834,107,1391.056074766355,1390.1214953271028
C20,King's Pawn Game: Macleod Attack,39.69565217391305,39.130434782608695,60.869565217391305,23,1389.0,1423.1304347826087
C20,King's Pawn Game: Mengarini's Opening,242.66666666666666,33.333333333333336,66.66666666666667,12,1509.8333333333333,1742.6666666666667
C20,King's Pawn Game: Napoleon Attack,32.13636363636363,50.0,50.0,44,1424.2272727272727,1408.5
C20,King's Pawn Game: Tortoise Opening,5.285714285714286,71.42857142857143,28.571428571428573,7,1347.7142857142858,1466.4285714285713
C20,King's Pawn Game: Wayward Queen Attack,108.18461538461538,48.46153846153846,51.53846153846154,130,1327.4615384615386,1341.6153846153845
C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,52.0,62.06896551724138,37.93103448275862,29,1404.1379310344828,1417.9310344827586
C20,King's Pawn Opening: 2.b3,56.77777777777778,44.44444444444444,55.55555555555556,9,1273.4444444444443,1454.0
C20,Portuguese Opening,45.94117647058823,47.05882352941177,52.94117647058823,17,1396.0588235294117,1432.0
C20,Portuguese Opening: Portuguese Gambit,109.0,0.0,100.0,1,1392.0,1501.0
C21,Center Game,36.5,25.0,75.0,12,1311.4166666666667,1396.75
C21,Center Game #2,101.6,57.77777777777778,42.22222222222222,45,1380.5777777777778,1346.4
C21,Center Game Accepted,-16.0,50.0,50.0,2,1481.0,1634.0
C21,Center Game: Kieseritzky Variation #2,70.0,100.0,0.0,1,1949.0,1879.0
C21,Center Game: Kieseritzky Variation #3,3.5,0.0,100.0,2,1366.0,1369.5
C21,Center Game: Kieseritzky Variation #4,202.5,75.0,25.0,4,1491.5,1675.5
C21,Center Game: Lanc-Arnold Gambit |  Schippler Gambit,44.0,0.0,100.0,1,1535.0,1579.0
C21,Center Game: Ross Gambit,254.0,0.0,100.0,1,1484.0,1738.0
C21,Center Game: von der Lasa Gambit,-107.0,0.0,100.0,1,1607.0,1500.0
C21,Danish Gambit,64.57142857142857,42.857142857142854,57.142857142857146,21,1582.095238095238,1616.4761904761904
C21,Danish Gambit Accepted,91.58333333333333,75.0,25.0,12,1602.4166666666667,1563.1666666666667
C21,Danish Gambit Accepted |  Classical Defense,76.33333333333333,66.66666666666667,33.333333333333336,3,1565.3333333333333,1488.3333333333333
